obj_ID,alpha,delta,redshift,u-g,g-r,r-i,i-z,predicted_class
1.2376570700886843e+18,34.9837606271481,-0.616018841362457,0.7210873,3.37782,1.4044900000000027,1.4563399999999973,0.9224500000000013,GALAXY
1.237667211595481e+18,164.852629116492,28.6520706855217,0.9775833,0.015080000000001093,0.03475999999999857,0.5016299999999987,1.0136700000000012,GALAXY
1.2376517373840596e+18,217.745525807813,2.81068099742409,0.5357153,0.7795500000000004,1.4660100000000007,0.7554200000000009,0.41694999999999993,GALAXY
1.2376634792623475e+18,341.415816618086,0.104992320507616,0.6418502,-1.0805500000000023,2.3135200000000005,1.2885500000000008,0.5144300000000008,GALAXY
1.2376634803331407e+18,334.803455919975,0.866894444507247,0.1740554,1.0273199999999996,0.5497800000000019,0.29099000000000075,0.09028999999999954,GALAXY
1.2376584933478894e+18,167.862733649222,10.0312616962594,0.8397446,0.4133299999999984,0.20992000000000033,-0.004159999999998831,0.20376999999999867,QSO
1.2376802768690225e+18,356.176449427184,27.4157333993747,0.4421774,3.8408300000000004,1.8936299999999981,0.861180000000001,0.43496000000000024,GALAXY
1.2376619701070728e+18,174.082177906545,6.13826332982508,0.1212359,1.8643199999999993,1.0266200000000012,0.4198699999999995,0.3299200000000013,GALAXY
1.2376737061137293e+18,111.020493615027,40.7990914152313,8.305274e-05,0.4957299999999982,1.3423600000000029,1.2116100000000003,0.8326999999999991,STAR
1.2376677350469143e+18,187.9236862227,22.4180040392767,0.5643017,2.223869999999998,1.3965200000000024,1.0273000000000003,0.4107699999999994,GALAXY
1.2376683502843988e+18,217.357177346771,15.4504493915436,2.352898,0.6816800000000001,0.09183000000000163,0.00748999999999711,0.19299000000000177,QSO
1.2376619706508902e+18,190.028816711331,6.66440802263739,0.0001246524,0.8640100000000004,0.2999699999999983,0.11167000000000016,0.04808000000000234,STAR
1.2376549489145943e+18,241.704042237433,52.5541731942134,0.5092304,0.7831599999999987,0.6569400000000023,0.5106999999999999,0.4496399999999987,QSO
1.2376515397790597e+18,147.693571205768,63.3052267292764,0.1777881,2.344209999999997,1.2670300000000019,0.4960500000000003,0.369489999999999,GALAXY
1.2376517539912092e+18,136.26448587466,1.75278999604978,0.2917116,1.8373800000000031,1.6784,0.5925399999999996,0.4053900000000006,GALAXY
1.2376788895931436e+18,22.2911448984968,-2.25941769814494,0.7430926,0.5164200000000001,0.5982099999999981,0.5782500000000006,0.9418700000000015,GALAXY
1.2376792552026284e+18,21.3451119921021,-4.08464676831408,0.5623441,0.7785800000000016,1.495709999999999,1.0306999999999995,0.4495299999999993,GALAXY
1.2376663016294976e+18,50.7441682657703,0.752410270296099,0.3026301,2.775660000000002,1.243389999999998,0.7397100000000023,0.4719799999999985,GALAXY
1.2376671428568678e+18,117.772117405941,14.1356661833226,0.4799297,3.01276,1.7265199999999972,0.9960200000000015,0.3502800000000015,GALAXY
1.2376655306455124e+18,231.113480570546,18.8429458326101,0.1279327,1.8277800000000006,1.1133699999999997,0.46979999999999933,0.36506000000000327,GALAXY
1.23765820342567e+18,146.422994531223,41.955206383145,0.6247739,0.3149999999999977,1.4901599999999995,1.1376800000000031,0.5818099999999973,GALAXY
1.237662194524488e+18,178.794763266359,42.3086289643332,3.848216e-05,0.48969999999999914,0.1299000000000028,0.02238999999999791,-0.20191999999999766,STAR
1.2376569090380933e+18,356.974555510703,1.09097656578729,0.8371269,0.6484200000000016,0.1129800000000003,1.076270000000001,0.2561599999999977,GALAXY
1.237679457075528e+18,7.03522072697046,18.0881078824468,7.489074e-06,0.6314099999999989,2.7427600000000005,1.2448499999999996,0.8913000000000011,STAR
1.237652943167226e+18,340.958316869514,13.7033990808471,2.972187e-05,2.2777700000000003,0.9546299999999981,0.3466299999999993,0.17843000000000053,STAR
1.2376593265631562e+18,241.130661501955,45.0215774413894,2.0883,0.4772599999999976,0.2683300000000024,0.2870199999999983,0.3290299999999995,QSO
1.2376569713006356e+18,9.81656183617656,-0.551134291510164,1.103528,-1.6737500000000018,1.111889999999999,2.7003400000000006,2.1101799999999997,GALAXY
1.237678598631588e+18,9.74167352785065,3.69402871674328,0.3434862,5.215509999999998,1.6823000000000015,0.6387199999999993,0.3754799999999996,GALAXY
1.2376517368386688e+18,198.183386890199,2.79669177780549,0.5175745,2.554780000000001,1.1265199999999993,0.8582999999999998,0.5420799999999986,GALAXY
1.2376529431588372e+18,321.50474665615,10.9876151108578,2.594617e-07,1.4792000000000023,0.5735199999999985,0.173960000000001,0.10249999999999915,STAR
1.2376570700903882e+18,38.9059873278968,-0.463794143345908,0.5493046,3.567980000000002,1.5602300000000007,0.9382400000000004,0.47894999999999754,GALAXY
1.237679478016443e+18,22.8745279181202,21.7405332836429,0.6395076,1.0813699999999997,1.935500000000001,0.326629999999998,-0.24636999999999887,GALAXY
1.2376788590200095e+18,26.847995131989,11.6048573008013,1.567585,0.5637799999999977,0.13770000000000238,0.2691499999999998,-0.22575000000000145,QSO
1.2376675374647875e+18,136.816717069559,17.0030774236428,0.5628381,4.521470000000001,1.8306199999999997,1.057970000000001,0.577729999999999,GALAXY
1.2376677350617912e+18,223.873676936777,17.7216670675739,2.519379,0.5382299999999987,0.2707100000000011,-0.16626000000000118,0.47608999999999924,QSO
1.2376609618615995e+18,128.923057576565,28.9820039619051,0.4901699,3.080300000000001,1.4232700000000023,0.8632799999999996,0.3770799999999994,GALAXY
1.2376637841948682e+18,354.176985284798,0.123972403189584,1.003663,0.4410199999999982,1.6172000000000004,-0.6592200000000012,0.6383900000000011,GALAXY
1.2376651274605043e+18,158.857627476086,31.3044628966092,0.3501942,1.586120000000001,1.9308799999999984,0.6370000000000005,0.3289299999999997,GALAXY
1.237650369413841e+18,192.87483810109,-3.48610883248317,0.1595591,2.08971,1.0749999999999993,0.44132000000000104,0.296009999999999,GALAXY
1.2376529479888407e+18,0.144894017020064,-9.68117809552183,0.4889601,3.153010000000002,1.3550700000000013,0.7774599999999978,0.4870699999999992,GALAXY
1.2376642899359836e+18,202.832317374354,13.7338268636447,0.4177088,3.8227900000000012,1.7904599999999995,0.7716799999999999,0.36552000000000007,GALAXY
1.237662337331954e+18,246.643868179411,28.0290848582864,0.09659248,1.6147100000000023,0.6769599999999976,0.39739000000000146,0.1960000000000015,GALAXY
1.237651540326548e+18,207.200518681995,67.1782228718548,0.6395178,0.9734100000000012,0.9738799999999976,0.8837700000000019,0.4667999999999992,GALAXY
1.2376663021672205e+18,52.612784713458,1.16733464209387,0.0002558838,2.5126199999999983,1.3843299999999985,0.6325500000000019,0.38892999999999844,STAR
1.2376611379591252e+18,151.503750133043,37.3107132716451,1.782156,-0.07928000000000068,-0.10217999999999705,0.5470199999999998,-0.9074500000000008,QSO
1.2376543991534065e+18,170.639479133044,64.0143023114163,0.5221539,3.0986899999999977,1.6946399999999997,0.9470000000000027,0.3523700000000005,GALAXY
1.237661362375164e+18,213.197090782272,44.4654193797772,1.608492,0.3232600000000012,0.31436000000000064,0.3743899999999982,-1.0368499999999976,QSO
1.2376677350322342e+18,152.196199264598,19.0004062225932,0.06815298,1.0447200000000016,0.4184599999999996,0.3260499999999986,0.13574000000000197,GALAXY
1.2376637831198807e+18,351.37236851018,-0.785841809882104,2.254785,2.3631199999999986,0.29694000000000287,0.42756999999999934,0.3437999999999981,QSO
1.2376682966030093e+18,207.873085156873,17.4675106757921,0.0650529,1.9502500000000005,0.8836200000000005,0.3820699999999988,0.31706000000000145,GALAXY
1.2376613618370478e+18,209.093564141528,44.9480830913217,0.1251055,2.0025000000000013,1.0255200000000002,0.4815899999999971,0.39654000000000167,GALAXY
1.2376609623990602e+18,129.827264011423,30.0162073504055,0.05031638,1.6135699999999993,0.7666299999999993,0.3415700000000008,0.31817000000000206,GALAXY
1.2376682982085107e+18,195.789083855231,19.8088753469601,0.5084493,3.49775,1.5669199999999996,0.9635999999999996,0.39939000000000036,GALAXY
1.2376677350415404e+18,174.724759431695,22.0181134580684,0.06523949,1.1693799999999968,0.5606500000000025,0.26393999999999807,0.19228000000000023,GALAXY
1.2376576321887276e+18,144.246670293285,48.5495343622903,2.571581,0.5922200000000011,0.16234000000000037,-0.07607000000000141,0.1686399999999999,QSO
1.2376785986318505e+18,10.2721960411885,3.69746358863785,2.578593,0.5009500000000031,0.07146999999999792,0.11651000000000167,0.05380999999999858,QSO
1.237670964856488e+18,158.43355666114,17.6752138078267,0.2921586,2.5878799999999984,1.5460200000000022,0.5678999999999981,0.3768400000000014,GALAXY
1.2376672062085535e+18,80.9532241730304,60.8808012471815,7.609326e-06,2.0310500000000005,0.9731500000000004,0.5010100000000008,0.3023799999999994,STAR
1.2376793228564895e+18,23.9796846168295,-5.13103538137603,0.471692,3.831220000000002,1.62941,1.0154599999999974,0.4332300000000018,GALAXY
1.2376677812041157e+18,137.344441606626,14.3104614727739,0.115107,1.0675199999999982,0.6534499999999994,0.3664900000000024,0.19156999999999869,GALAXY
1.2376712601270356e+18,138.290901094731,11.3021032521327,0.000202487,1.176359999999999,0.3380200000000002,0.07117999999999824,-0.07828999999999908,STAR
1.2376591332803223e+18,210.177825768998,53.0703695231631,0.5278332,2.49109,1.7259499999999974,1.0195000000000007,0.38836000000000226,GALAXY
1.237662224617767e+18,222.567405554613,33.3384433249262,0.0002444365,0.9529600000000009,0.2792699999999968,0.07742000000000004,0.03141000000000105,STAR
1.2376674317142597e+18,164.169375641981,27.0347263825644,0.7420558,0.7723300000000002,0.5678799999999988,0.7530999999999999,1.0176100000000012,GALAXY
1.237661972796146e+18,184.878210588146,8.38734874617171,0.5255254,0.9530999999999992,1.1194500000000005,0.7123099999999987,0.3346000000000018,GALAXY
1.2376604137257697e+18,142.568023413545,8.6486276689717,0.0002257459,2.35163,0.9473199999999995,0.3142699999999987,0.1413000000000011,STAR
1.2376562422420603e+18,351.076624369442,14.6538315220037,0.04294759,1.877130000000001,0.8784399999999977,0.37962000000000096,0.3026800000000005,GALAXY
1.2376503720898726e+18,173.854120209579,-1.28704088592035,2.827397,1.2168700000000001,0.2382300000000015,0.009850000000000136,0.040579999999998506,QSO
1.2376738097314532e+18,126.939684667951,22.3450160999502,0.1469584,1.0108399999999982,0.5879699999999985,0.38316000000000017,0.16326000000000107,GALAXY
1.2376792552014487e+18,18.7128028933845,-4.13994085412182,0.6674087,-0.26123999999999725,0.34421999999999997,0.3940199999999976,0.49043999999999954,QSO
1.2376503715550339e+18,178.537237252247,-1.77154275498434,3.521938,4.529500000000002,0.8162099999999981,0.19913000000000025,0.30493000000000237,QSO
1.237679317479064e+18,0.875274642172997,9.07064894927975,0.5466309,3.6057999999999986,1.4042700000000004,0.822300000000002,0.44965999999999795,GALAXY
1.2376648740460303e+18,130.100890069529,23.2851825468852,0.7574062,0.6851400000000005,0.6006700000000009,0.9258600000000001,-0.3095700000000008,GALAXY
1.2376637825938227e+18,16.0446632453159,-1.14669309238857,0.2100829,0.576509999999999,0.9314700000000009,0.4915300000000009,0.27247999999999806,QSO
1.237661362376016e+18,215.658479407433,43.8455388401052,0.452794,2.659799999999997,1.807940000000002,0.8433899999999994,0.49398000000000053,GALAXY
1.237660764299068e+18,126.476149213671,27.2118275681585,0.8563624,-0.020870000000002165,2.274840000000001,0.6187100000000001,-0.7877200000000002,GALAXY
1.2376576295151864e+18,139.177174568977,42.2840699060231,0.4947203,4.28152,1.117799999999999,0.7087499999999984,-0.4094099999999976,GALAXY
1.2376802774093007e+18,4.9798943987517,28.0517685914591,0.5189583,1.0367700000000006,1.7997499999999995,0.9908499999999982,0.336310000000001,GALAXY
1.2376576279047048e+18,140.511614348951,41.4251094706585,0.1327485,1.249489999999998,0.6455300000000008,0.34990000000000165,0.27009999999999934,GALAXY
1.2376569063541312e+18,357.79979640753,-1.00814212022974,0.226613,1.32667,1.1503000000000014,0.5182699999999976,0.3778400000000026,GALAXY
1.2376508037278605e+18,145.148034031648,-2.73635842154846,0.5876518,0.3892599999999966,1.73517,1.1665400000000012,0.33145000000000024,GALAXY
1.2376697665484884e+18,11.7058710592389,7.20297867809235,2.89143,1.2099800000000016,0.40497999999999834,0.10424000000000078,0.0645699999999998,QSO
1.2376634577794504e+18,323.971168323057,0.0936290654169914,0.1217709,1.7464900000000014,1.1129999999999995,0.47029999999999816,0.40767999999999915,GALAXY
1.2376623373341169e+18,250.813593851838,24.6858509762543,0.04405134,1.0325699999999998,0.27253000000000327,0.1974299999999971,0.1416700000000013,GALAXY
1.2376683658506406e+18,238.989259350543,13.1424014204797,0.4456978,1.0739400000000003,1.3819599999999994,1.185130000000001,0.4240099999999991,GALAXY
1.2376582061214272e+18,182.49714148077,51.0774706941686,0.0002473667,0.9411899999999989,0.29217999999999833,0.12565000000000026,-0.002340000000000231,STAR
1.2376697611797143e+18,320.305589065922,4.24424872888983,0.2185187,3.3417299999999983,1.496780000000001,0.5871199999999988,0.433720000000001,GALAXY
1.2376549521302492e+18,248.833822018979,44.8969674235285,1.421131,0.20019999999999882,0.3534000000000006,0.04262999999999906,0.37727999999999895,QSO
1.2376536652494282e+18,128.3892915807,1.66233677853438,0.4764748,0.6487800000000021,1.9406299999999987,0.9497600000000013,0.5837599999999981,GALAXY
1.2376789202045504e+18,359.796515396192,13.0118648873316,0.9379066,0.9992899999999985,0.5485600000000019,0.0901600000000009,0.33106999999999687,QSO
1.2376802430706e+18,21.9821495796196,-6.55771548422613,0.5136163,0.5422900000000013,1.7663099999999972,0.8668800000000019,0.44902000000000086,GALAXY
1.2376624742302356e+18,242.024788053182,33.21731562454,0.2915593,1.5904799999999994,1.7123199999999983,0.5712900000000012,0.17177999999999827,GALAXY
1.2376507623936497e+18,187.006029243193,-1.93356521769545,0.4027353,1.95026,1.7812400000000004,0.6799399999999984,0.4694500000000019,GALAXY
1.237662337871119e+18,251.371759328492,24.8597551139094,0.607908,3.9055800000000005,1.6793700000000022,1.302349999999997,0.4359700000000011,GALAXY
1.2376599348266276e+18,4.93302102210254,33.8752473890114,2.179085,1.0728800000000014,0.08686999999999756,0.31273000000000195,0.2903500000000001,QSO
1.2376655349312394e+18,240.301221618041,18.9631556767118,1.040037,0.39135000000000275,0.2615499999999997,0.04571999999999932,0.20223999999999975,QSO
1.237657070092747e+18,44.2113926431976,-0.510111437054139,0.2527672,1.4730300000000014,1.1622500000000002,0.5684199999999997,0.411719999999999,GALAXY
1.237657589784314e+18,176.44429359981,54.2031144929628,0.2202742,2.3112700000000004,1.33474,0.5057399999999994,0.35655000000000214,GALAXY
1.2376683331106243e+18,240.8453014927,10.8296686776517,1.804476,-0.01554999999999751,0.04966999999999899,0.34794000000000125,0.07131000000000043,QSO
1.2376648176731428e+18,172.495554840941,35.8330411315569,0.5782564,0.506929999999997,2.199490000000001,1.1643100000000004,0.4986300000000021,GALAXY
1.2376639178810327e+18,128.87572542857,61.2937484944792,0.2007111,0.1633899999999997,0.5793800000000005,0.5215099999999993,0.006009999999999849,QSO
1.23765153923924e+18,137.120159973724,58.7600419452124,0.5434126,0.49835999999999814,1.6965399999999988,1.0395400000000024,0.6166699999999992,GALAXY
1.237659331383264e+18,234.678691426995,49.4072270367985,0.8905065,1.124130000000001,1.5812499999999972,1.2272300000000023,0.7621199999999995,GALAXY
1.237657627918599e+18,184.946316533808,51.2746450606871,0.640408,1.3520299999999992,2.216000000000001,1.1862700000000004,0.5095899999999993,GALAXY
1.2376576091133711e+18,133.744502776639,45.8198164646772,0.9340387,0.3858200000000025,0.2883599999999973,0.25633000000000195,0.12793999999999883,QSO
1.2376654415119647e+18,184.939948327563,29.6122886586636,0.003629392,1.7818100000000001,0.6442299999999985,0.2768100000000011,0.7017199999999999,GALAXY
1.2376651296176865e+18,184.933039587271,35.8653118682432,0.1332641,1.0169499999999978,0.6122399999999999,0.3947300000000027,0.22850000000000037,GALAXY
1.2376786614398487e+18,36.2390624201294,3.99746045702131,0.4298736,5.119250000000001,1.7839500000000008,0.7640299999999982,0.39616000000000184,GALAXY
1.237667441898947e+18,189.124168826841,26.4613595113832,3.725241,1.2437200000000033,1.111889999999999,0.06493000000000038,-0.2222299999999997,QSO
1.237678859528832e+18,321.577070801084,9.47023120311309,0.5802461,1.5949500000000008,1.3349399999999996,0.7707900000000016,0.4994599999999991,GALAXY
1.237665530643546e+18,226.62958146044,20.1692189991075,0.5618814,1.7916299999999978,1.0007800000000024,1.8084699999999998,0.75169,GALAXY
1.2376613881372347e+18,196.314774503154,57.7773128399398,0.6945173,2.9467,1.0323899999999995,0.9549699999999994,0.402000000000001,GALAXY
1.2376603434008579e+18,148.49859140993,40.960108010233,0.0002539662,0.8686100000000003,-0.16705999999999932,0.0352099999999993,-1.522120000000001,STAR
1.2376515354834378e+18,128.965440156369,54.4889878992943,0.5864341,0.032969999999998834,1.5103000000000009,0.9120300000000015,0.7875999999999976,GALAXY
1.2376648461222543e+18,200.054121408007,37.7237448981858,0.1069962,1.8044800000000016,0.8344999999999985,0.38134000000000157,0.3076299999999996,GALAXY
1.237660963481256e+18,149.813562216245,40.5398678071187,0.1504476,2.2624700000000004,1.1177700000000002,0.44050999999999974,0.25743000000000293,GALAXY
1.2376623367886605e+18,232.486313482661,36.637815569888,0.5882252,-0.16524000000000072,1.7869199999999985,1.121380000000002,0.5667399999999994,GALAXY
1.237662474234758e+18,250.803377265314,26.2083022005792,0.2370845,2.1591999999999985,1.5055300000000003,0.5880200000000002,0.3986400000000003,GALAXY
1.2376553483511409e+18,228.430800018172,54.3628866929841,0.5539516,2.2145399999999995,1.38204,1.0631200000000014,0.71312,GALAXY
1.2376651296287624e+18,215.249088753959,32.1890331903596,0.5543734,-0.07598999999999734,1.6756799999999998,1.03416,0.5395299999999992,GALAXY
1.237659327111366e+18,261.133268714754,24.6548143091154,0.5343707,3.4914500000000004,1.53106,1.0014700000000012,0.45442999999999856,GALAXY
1.2376802752567055e+18,352.014449588155,25.7436803281829,0.0009298985,-1.3550299999999993,3.5198399999999985,1.3333399999999997,1.7449000000000012,STAR
1.2376626374495455e+18,240.918263621806,8.95654175017545,0.5462002,2.1584400000000024,1.8729300000000002,1.0655599999999978,0.5995899999999992,GALAXY
1.2376672545406328e+18,153.900707875568,26.648545973214,0.8441541,0.00952999999999804,0.3000300000000031,0.5749999999999993,-1.0091199999999994,GALAXY
1.2376650265176968e+18,190.599595167193,36.1075691039847,0.5109554,3.4274200000000015,1.7694100000000006,0.9016799999999989,0.46385000000000076,GALAXY
1.237671124293583e+18,126.104549001034,9.32551261482414,0.000210489,0.3046799999999976,-0.27539999999999765,-0.15856000000000137,0.04795999999999978,STAR
1.237678833757913e+18,15.8618205280562,10.2319993421624,0.5233657,2.057190000000002,1.162040000000001,0.7889699999999991,0.5482499999999995,GALAXY
1.2376607648394775e+18,133.883478945283,32.2348450137568,1.083094,-0.4170400000000001,0.5818399999999997,0.46891000000000105,0.9289300000000011,GALAXY
1.237651737391334e+18,234.296151705583,2.3223974404674,0.4811493,2.1842599999999983,1.8411100000000005,0.90212,0.4176099999999998,GALAXY
1.2376786195837747e+18,42.2404698508288,2.43363319053677,0.3253978,2.0442199999999993,1.6522500000000022,0.6341599999999978,0.29317999999999955,GALAXY
1.2376802468109356e+18,351.584926992327,19.7831215253511,1.227865,0.319230000000001,0.2697800000000008,0.030989999999999185,0.01080999999999932,QSO
1.2376619765528663e+18,198.15048553439,8.09991829381894,0.4694825,4.949860000000001,1.5103399999999993,0.7666900000000005,0.3570600000000006,GALAXY
1.2376627018651407e+18,248.951521239505,50.7002471100871,0.6519497,-0.7603100000000005,2.0933499999999974,1.2084800000000016,0.6810100000000006,GALAXY
1.237654949985583e+18,235.576485106202,57.7718923815469,0.9987064,0.504959999999997,0.30949000000000026,0.5761800000000008,0.34273999999999916,GALAXY
1.2376648176767468e+18,182.714755002292,36.6243462341285,0.02289449,1.8570800000000016,0.8625399999999992,0.3994099999999996,0.2754700000000003,GALAXY
1.2376786179426235e+18,332.362125846359,1.41051420148685,0.6568653,-0.1366299999999967,1.7484699999999975,1.3704199999999993,1.0104700000000015,GALAXY
1.2376543814377147e+18,130.001892933148,46.739241114943,0.3330185,0.7495499999999993,0.5526100000000014,0.07319999999999993,0.11065999999999931,GALAXY
1.237679254138061e+18,42.3814487510798,-4.05665350495072,0.6218855,1.6994100000000003,0.4369499999999995,0.48556999999999917,0.44712000000000174,GALAXY
1.237651540322026e+18,179.691998971092,68.5733024335645,0.467796,3.93337,1.835639999999998,0.8703099999999999,0.40178000000000225,GALAXY
1.2376660895146314e+18,18.1605809929993,14.3902667233715,0.09379321,1.0530800000000013,0.4492099999999972,0.3185000000000002,0.17173999999999978,GALAXY
1.2376788815698335e+18,28.2602588491032,-1.57667083170583,0.9178634,-0.9736200000000004,0.5054300000000005,1.0854099999999995,0.2365099999999991,GALAXY
1.2376677350645435e+18,230.22193933485,16.0683065671682,0.1744572,1.7437299999999993,0.9285399999999981,0.4421199999999992,0.31577000000000055,GALAXY
1.2376515397849582e+18,178.393906628537,68.1894503589894,0.5154538,2.6144099999999995,1.7028300000000023,0.9009599999999978,0.5019400000000012,GALAXY
1.2376487217470515e+18,133.095917232943,0.265932892462789,0.3756621,3.0412800000000004,1.9668099999999988,0.6689599999999984,0.3703099999999999,GALAXY
1.2376805050411912e+18,336.477527011958,32.4696326989239,3.572201e-05,1.1711400000000012,1.61815,1.340139999999998,1.6994800000000012,STAR
1.237662337335493e+18,253.350920122236,22.6313676816834,0.5641713,2.8078499999999984,1.3212800000000016,0.8426699999999983,0.45903000000000205,GALAXY
1.2376543921761165e+18,117.752586353044,38.641592525429,0.2599621,0.9879099999999994,0.4106000000000023,0.2740799999999979,0.4187100000000008,GALAXY
1.2376650254391716e+18,177.230787234396,35.1246750969753,0.7278748,2.486930000000001,2.1905900000000003,1.4050399999999996,0.6467700000000001,GALAXY
1.237664817680024e+18,191.938678299066,36.2537196523872,0.7782923,1.4143899999999974,3.8762500000000024,1.1154699999999984,0.8480000000000025,GALAXY
1.2376503715553615e+18,179.315426185866,-1.6516739934938,0.4273494,1.3508600000000008,1.63523,0.7663200000000003,0.3805499999999995,GALAXY
1.2376682928386867e+18,175.427710564394,18.9091036469855,0.0001015875,0.25253999999999976,-0.027569999999997208,-0.09524000000000044,-0.09270000000000067,STAR
1.23766076537589e+18,132.514616247826,31.9055230534188,0.7824956,1.7886099999999985,2.6801400000000015,1.2820199999999993,0.6128500000000017,GALAXY
1.237667485917512e+18,134.36972113563,16.3523270694274,0.8101661,0.41907999999999745,0.6828000000000003,0.4384100000000011,0.5985300000000002,GALAXY
1.2376709653847084e+18,138.114108658555,14.120468355473,0.6665713,1.4638300000000015,1.4428599999999996,1.1777699999999989,0.433250000000001,GALAXY
1.2376613860043658e+18,241.048785965512,39.9882135484544,1.409744,0.15531999999999968,0.32548000000000243,0.13681000000000054,0.10313000000000017,QSO
1.2376663386513083e+18,14.8203946145658,-0.496257222229103,1.188121,3.335160000000002,-0.8802100000000017,0.6458100000000009,1.0877400000000002,GALAXY
1.2376622246005312e+18,173.608025567114,39.0557987278502,1.326314,-0.24702999999999875,0.34413999999999945,-0.08091999999999899,-0.23839000000000254,QSO
1.2376583113318728e+18,191.321010870907,59.3717071722152,1.915853,0.02745999999999782,0.024970000000003267,0.20327999999999946,0.07856999999999914,QSO
1.2376619717336108e+18,210.740471478032,6.95701807623523,0.1113232,1.6920099999999998,0.9431699999999985,0.3863000000000021,0.32787999999999684,GALAXY
1.237654383591555e+18,146.197542686114,57.4914389518015,1.969819,-0.031510000000000815,-0.006889999999998508,0.23179999999999978,0.2095199999999977,QSO
1.2376664068453832e+18,31.0221985920728,-1.02320306018731,1.19054,1.7313800000000015,1.6357099999999996,0.8308299999999988,0.4209700000000005,QSO
1.237660962398798e+18,129.35350387672,29.733981368547,0.08223784,1.235520000000001,0.5538300000000014,0.3238299999999974,0.1844999999999999,GALAXY
1.2376637842087616e+18,26.0475639306649,0.0319174729183112,0.04425641,-1.3072800000000022,2.1902800000000013,-0.2322199999999981,0.9550599999999996,GALAXY
